WARP_Violations,#Pairs,GARP_Violations,#Pairs,SARP_Violations,#Pairs,AFRIAT_Index,VARIAN_Index_Min,VARIAN_Index_Mean,VARIAN_Index_AVG(SSQ),Is exact,Houtman-Maks-Index,Is exact,Subject
0,0,0,0,0,0,0,0,0,0,1,0,1,13106062
8,4,15,11,22,11,0.17407,0.17407,0.013182,0.042399,1,0.16667,1,13106071
2,1,2,1,2,1,0.12226,0.12226,0.0067925,0.028818,1,0.055556,1,13106081
0,0,0,0,0,0,0,0,0,0,1,0,1,13106082
12,6,46,40,80,40,0.21256,0.21256,0.016259,0.051513,2,0.22222,1,13106091
0,0,0,0,0,0,0,0,0,0,1,0,1,13106101
0,0,0,0,0,0,0,0,0,0,1,0,1,13106102
10,5,24,19,58,29,0.27881,0.27881,0.030402,0.090873,1,0.11111,1,13106111
16,8,42,34,74,37,0.12394,0.12394,0.01857,0.038672,2,0.27778,1,13106112
0,0,0,0,0,0,0,0,0,0,1,0,1,13106121
6,3,21,18,44,22,0.068605,0.068605,0.0051624,0.017156,1,0.11111,1,13106131
12,6,32,26,72,36,0.09858,0.09858,0.010349,0.028835,2,0.11111,1,13106132
0,0,0,0,0,0,0,0,0,0,1,0,1,13106141
8,4,36,32,90,45,0.16271,0.16271,0.018256,0.04956,2,0.11111,1,13106151
0,0,0,0,0,0,0,0,0,0,1,0,1,13106152
6,3,24,21,44,22,0.025115,0.025115,0.0026615,0.0071728,1,0.11111,1,13106161
4,2,5,3,6,3,0.034552,0.034552,0.0019196,0.008144,1,0.055556,1,13106171
10,5,26,21,50,25,0.17682,0.17682,0.01792,0.048145,1,0.16667,1,13106181
12,6,21,15,30,15,0.5324,0.5324,0.031408,0.12573,1,0.11111,1,13106191
2,1,2,1,2,1,0.0059352,0.0059352,0.00032973,0.0013989,1,0.055556,1,13106192
2,1,2,1,2,1,0.10854,0.10854,0.00603,0.025583,1,0.055556,1,13106201
10,5,33,28,56,28,0.027081,0.027081,0.0029419,0.0079566,2,0.16667,1,13106211
4,2,5,3,6,3,0.010835,0.010835,0.00063775,0.0025584,1,0.055556,1,13106221
0,0,0,0,0,0,0,0,0,0,1,0,1,13106222
22,11,101,90,240,120,0.28832,0.28832,0.045677,0.10283,2,0.22222,1,13106231
0,0,0,0,0,0,0,0,0,0,1,0,1,13106241
4,2,7,5,12,6,0.038302,0.038302,0.0021279,0.0090279,1,0.055556,1,13106251
2,1,2,1,2,1,0.036008,0.036008,0.0020005,0.0084873,1,0.055556,1,13106261
26,13,130,117,306,153,0.25302,0.3159,0.098906,0.13599,3,0.27778,1,13110011
18,9,86,77,210,105,0.40557,0.40557,0.03687,0.12741,2,0.16667,1,13110012
10,5,19,14,32,16,0.067717,0.067717,0.010496,0.022965,1,0.16667,1,13110021
0,0,0,0,0,0,0,0,0,0,1,0,1,13110022
2,1,7,6,12,6,0.033817,0.033817,0.0018787,0.0079708,1,0.055556,1,13110031
10,5,19,14,30,15,0.16266,0.16266,0.013362,0.046808,1,0.11111,1,13110032
2,1,11,10,30,15,0.15396,0.15396,0.0085535,0.036289,1,0.055556,1,13110041
20,10,50,40,92,46,0.24968,0.24968,0.040692,0.096041,2,0.27778,1,13110051
10,5,73,68,182,91,0.19649,0.19649,0.018947,0.066606,2,0.16667,1,13110052
4,2,42,40,90,45,0.15876,0.15876,0.012122,0.039956,2,0.055556,1,13110061
18,9,57,48,110,55,0.21204,0.21204,0.033835,0.073503,2,0.22222,1,13110062
0,0,0,0,0,0,0,0,0,0,1,0,1,13110071
12,6,43,37,90,45,0.11765,0.11765,0.016971,0.038145,2,0.16667,1,13110081
8,4,47,43,90,45,0.039586,0.039586,0.0061013,0.013655,2,0.16667,1,13110091
22,11,92,81,210,105,0.16157,0.16157,0.039363,0.064775,2,0.27778,1,13110101
4,2,7,5,12,6,0.21785,0.21785,0.012103,0.051347,1,0.055556,1,13110102
0,0,0,0,0,0,0,0,0,0,1,0,1,13110111
4,2,7,5,12,6,0.049008,0.049008,0.0045221,0.014054,1,0.055556,1,13110112
0,0,0,0,0,0,0,0,0,0,1,0,1,13110121
2,1,37,36,90,45,0.0023994,0.0023994,0.0001333,0.00056554,2,0.055556,1,13110122
6,3,17,14,30,15,0.12696,0.12696,0.0093621,0.031487,1,0.11111,1,13110131
28,14,166,152,306,153,0.43123,0.50789,0.19154,0.23682,3,0.16667,1,13110141
2,1,11,10,20,10,0.11727,0.11727,0.006515,0.027641,1,0.055556,1,13110151
8,4,25,21,42,21,0.42613,0.42613,0.035113,0.12868,1,0.055556,1,13110152
2,1,2,1,2,1,0.0065186,0.0065186,0.00036215,0.0015365,1,0.055556,1,13110161
66,33,120,87,182,91,0.72952,0.84868,0.48479,0.58259,3,0.38889,1,13110171
2,1,2,1,2,1,0.026316,0.026316,0.001462,0.0062027,1,0.055556,1,13110172
8,4,12,8,18,9,0.097737,0.097737,0.0094045,0.028549,1,0.11111,1,13110181
0,0,0,0,0,0,0,0,0,0,1,0,1,13110182
4,2,15,13,26,13,0.15746,0.15746,0.0090653,0.037138,1,0.11111,1,13110201
16,8,33,25,50,25,0.25466,0.25466,0.025487,0.065153,2,0.22222,1,13110211
0,0,0,0,0,0,0,0,0,0,1,0,1,13110212
0,0,0,0,0,0,0,0,0,0,1,0,1,13110221
0,0,0,0,0,0,0,0,0,0,1,0,1,13110231
10,5,23,18,42,21,0.149,0.149,0.015798,0.045736,1,0.16667,1,13110241
6,3,14,11,22,11,0.27927,0.27927,0.022919,0.072936,1,0.11111,1,13110251
0,0,0,0,0,0,0,0,0,0,1,0,1,14101011
0,0,0,0,0,0,0,0,0,0,1,0,1,14101012
14,7,47,40,84,42,0.19526,0.19526,0.031885,0.06709,2,0.22222,1,14101021
0,0,0,0,0,0,0,0,0,0,1,0,1,14101022
14,7,69,62,132,66,0.20433,0.20433,0.013589,0.049087,2,0.055556,1,14101031
8,4,24,20,42,21,0.081016,0.081016,0.011344,0.027836,1,0.11111,1,14101032
4,2,32,30,72,36,0.046803,0.046803,0.0045829,0.013873,2,0.055556,1,14101041
4,2,6,4,8,4,0.024257,0.024257,0.0020577,0.0064625,1,0.11111,1,14101042
10,5,33,28,72,36,0.17018,0.17018,0.016471,0.045394,2,0.16667,1,14101051
4,2,5,3,6,3,0.030838,0.030838,0.0017132,0.0072686,1,0.055556,1,14101052
0,0,0,0,0,0,0,0,0,0,1,0,1,14101061
2,1,4,3,6,3,0.045481,0.045481,0.0025267,0.01072,1,0.055556,1,14101062
4,2,20,18,42,21,0.097384,0.097384,0.0090294,0.027616,1,0.055556,1,14101071
2,1,4,3,6,3,0.013581,0.013581,0.0007545,0.0032011,1,0.055556,1,14101072
0,0,0,0,0,0,0,0,0,0,1,0,1,14101081
2,1,4,3,6,3,0.094827,0.094827,0.0052682,0.022351,1,0.055556,1,14101082
4,2,5,3,6,3,0.23554,0.23554,0.019302,0.061464,1,0.055556,1,14101101
0,0,0,0,0,0,0,0,0,0,1,0,1,14101102
4,2,5,3,6,3,0.020664,0.020664,0.001148,0.0048705,1,0.055556,1,14101111
2,1,2,1,2,1,0.0046244,0.0046244,0.00025691,0.00109,1,0.055556,1,14101112
0,0,0,0,0,0,0,0,0,0,1,0,1,14101121
2,1,4,3,6,3,0.0094725,0.0094725,0.00052625,0.0022327,1,0.055556,1,14101122
28,14,80,66,144,72,0.15016,0.43382,0.16583,0.21966,3,0.27778,1,14101131
0,0,0,0,0,0,0,0,0,0,1,0,1,14101141
6,3,39,36,72,36,0.089534,0.089534,0.0088573,0.024108,2,0.11111,1,14101142
32,16,109,93,210,105,0.32195,0.50253,0.19841,0.26502,3,0.33333,1,14101151
0,0,0,0,0,0,0,0,0,0,1,0,1,14101161
2,1,2,1,2,1,0.006547,0.006547,0.00036372,0.0015431,1,0.055556,1,14101171
2,1,4,3,6,3,2.5186e-05,2.5185e-05,1.3992e-06,5.9362e-06,1,0.055556,1,14101181
2,1,2,1,2,1,0.13273,0.13273,0.0073738,0.031284,1,0.055556,1,14101182
0,0,0,0,0,0,0,0,0,0,1,0,1,14101191
0,0,0,0,0,0,0,0,0,0,1,0,1,14101201
10,5,50,45,132,66,0.15498,0.15498,0.029297,0.057459,2,0.16667,1,14101211
0,0,0,0,0,0,0,0,0,0,1,0,1,14101221
0,0,0,0,0,0,0,0,0,0,1,0,1,14101231
4,2,4,2,4,2,0.017007,0.017007,0.0016795,0.0050779,1,0.11111,1,14101241
0,0,0,0,0,0,0,0,0,0,1,0,1,14101251
8,4,9,5,10,5,0.10161,0.10161,0.010368,0.029315,1,0.16667,1,14101261
0,0,0,0,0,0,0,0,0,0,1,0,1,14101271
6,3,14,11,22,11,0.046528,0.046528,0.0040589,0.012448,1,0.11111,1,14101281
4,2,4,2,4,2,0.06522,0.06522,0.0036445,0.015373,1,0.11111,1,14101282
24,12,123,111,272,136,0.54943,0.54943,0.062705,0.17076,2,0.22222,1,14101291
6,3,9,6,12,6,0.11174,0.11174,0.0064842,0.026364,1,0.11111,1,14104011
2,1,4,3,6,3,0.031224,0.031224,0.0017347,0.0073595,1,0.055556,1,14104012
20,10,124,114,272,136,0.21702,0.21702,0.030196,0.063671,2,0.22222,1,14104021
20,10,114,104,272,136,0.06101,0.06101,0.011855,0.024684,2,0.27778,1,14104022
0,0,0,0,0,0,0,0,0,0,1,0,1,14104031
2,1,2,1,2,1,0.04331,0.04331,0.0024061,0.010208,1,0.055556,1,14104032
0,0,0,0,0,0,0,0,0,0,1,0,1,14104041
0,0,0,0,0,0,0,0,0,0,1,0,1,14104042
4,2,17,15,30,15,0.046463,0.046463,0.0028109,0.010995,1,0.11111,1,14104051
6,3,8,5,12,6,0.025143,0.025143,0.0021989,0.0068338,1,0.11111,1,14104061
0,0,0,0,0,0,0,0,0,0,1,0,1,14104062
2,1,4,3,6,3,0.2271,0.2271,0.012617,0.053528,1,0.055556,1,14104071
6,3,8,5,10,5,0.071062,0.071062,0.0049363,0.017113,1,0.16667,1,14104072
4,2,8,6,12,6,0.10751,0.10751,0.0059729,0.025341,1,0.055556,1,14104081
2,1,2,1,2,1,0.011894,0.011894,0.00066077,0.0028034,1,0.055556,1,14104091
2,1,4,3,6,3,0.032146,0.032146,0.0017859,0.0075768,1,0.055556,1,14104111
6,3,10,7,14,7,0.037336,0.037336,0.0053068,0.013246,1,0.11111,1,14104112
6,3,36,33,72,36,0.075109,0.075109,0.0053381,0.018327,2,0.16667,1,14104121
4,2,5,3,6,3,0.017131,0.017131,0.00095174,0.0040379,1,0.055556,1,14104131
0,0,0,0,0,0,0,0,0,0,1,0,1,14104132
0,0,0,0,0,0,0,0,0,0,1,0,1,14104141
0,0,0,0,0,0,0,0,0,0,1,0,1,14104142
6,3,10,7,14,7,0.087614,0.087614,0.0099828,0.025738,1,0.11111,1,14104151
2,1,2,1,2,1,0.0038363,0.0038363,0.00021313,0.00090422,1,0.055556,1,14104152
12,6,41,35,90,45,0.21895,0.21895,0.023243,0.06506,2,0.16667,1,14104161
20,10,75,65,182,91,0.2137,0.2137,0.033572,0.074208,2,0.11111,1,14104171
0,0,0,0,0,0,0,0,0,0,1,0,1,14104181
0,0,0,0,0,0,0,0,0,0,1,0,1,14104182
4,2,4,2,4,2,0.036748,0.036748,0.0030719,0.0097023,1,0.11111,1,14104191
2,1,4,3,6,3,0.010157,0.010157,0.0005643,0.0023941,1,0.055556,1,14104192
18,9,110,101,240,120,0.25,0.25,0.042078,0.088609,2,0.22222,1,14104201
0,0,0,0,0,0,0,0,0,0,1,0,1,14104211
0,0,0,0,0,0,0,0,0,0,1,0,1,14104221
2,1,2,1,2,1,0.00016402,0.00016402,9.1122e-06,3.866e-05,1,0.055556,1,14104231
0,0,0,0,0,0,0,0,0,0,1,0,1,14104241
4,2,8,6,12,6,0.056749,0.056749,0.0031527,0.013376,1,0.055556,1,14104251
16,8,84,76,208,104,0.23727,0.23727,0.022507,0.071835,2,0.11111,1,14104252
2,1,2,1,2,1,0.026267,0.026267,0.0014593,0.0061912,1,0.055556,1,14104261
0,0,0,0,0,0,0,0,0,0,1,0,1,14104271
20,10,61,51,110,55,0.20124,0.20124,0.017116,0.060745,2,0.16667,1,14107011
14,7,43,36,102,51,0.28177,0.28177,0.021545,0.080115,2,0.11111,1,14107012
8,4,9,5,10,5,0.033009,0.033009,0.0026719,0.0083197,1,0.16667,1,14107021
2,1,2,1,2,1,0.0060087,0.0060087,0.00033382,0.0014163,1,0.055556,1,14107022
32,16,115,99,240,120,0.39138,0.66806,0.19144,0.28423,3,0.27778,1,14107031
6,3,7,4,8,4,0.027725,0.027725,0.0020988,0.0069511,1,0.11111,1,14107032
8,4,11,7,14,7,0.090525,0.090525,0.014333,0.037363,1,0.11111,1,14107051
0,0,0,0,0,0,0,0,0,0,1,0,1,14107052
32,16,108,92,210,105,0.35451,0.46988,0.23853,0.27813,3,0.27778,1,14107061
4,2,5,3,6,3,0.0058999,0.0058999,0.00040414,0.0014279,1,0.055556,1,14107062
0,0,0,0,0,0,0,0,0,0,1,0,1,14107071
0,0,0,0,0,0,0,0,0,0,1,0,1,14107072
8,4,11,7,14,7,0.10954,0.10954,0.0092329,0.03214,1,0.16667,1,14107081
6,3,15,12,24,12,0.18132,0.18132,0.013425,0.048137,1,0.11111,1,14107082
2,1,2,1,2,1,0.0017546,0.0017546,9.7475e-05,0.00041355,1,0.055556,1,14107091
0,0,0,0,0,0,0,0,0,0,1,0,1,14107092
16,8,57,49,110,55,0.21637,0.21637,0.036624,0.079465,2,0.11111,1,14107101
24,12,96,84,182,91,0.15128,0.15128,0.024231,0.049625,2,0.16667,1,14107102
10,5,18,13,26,13,0.1165,0.1165,0.010515,0.031058,1,0.11111,1,14107111
0,0,0,0,0,0,0,0,0,0,1,0,1,14107131
2,1,2,1,2,1,0.00029234,0.00029234,1.6241e-05,6.8905e-05,1,0.055556,1,14107141
8,4,9,5,10,5,0.12266,0.12266,0.01513,0.03887,1,0.16667,1,14107151
12,6,37,31,74,37,0.071024,0.071024,0.015046,0.027524,2,0.11111,1,14107161
2,1,4,3,6,3,0.024849,0.024849,0.0013805,0.0058569,1,0.055556,1,14107162
0,0,0,0,0,0,0,0,0,0,1,0,1,14107171
0,0,0,0,0,0,0,0,0,0,1,0,1,14107172
8,4,10,6,12,6,0.17881,0.17881,0.012128,0.043162,1,0.11111,1,14107181
18,9,36,27,72,36,0.38023,0.38023,0.040836,0.11839,2,0.16667,1,14107182
62,31,146,115,272,136,0.4621,0.8031,0.31689,0.387,3,0.38889,1,14107191
10,5,22,17,34,17,0.27407,0.27407,0.02256,0.072942,1,0.16667,1,14107201
0,0,0,0,0,0,0,0,0,0,1,0,1,14107211
6,3,19,16,44,22,0.16321,0.16321,0.014206,0.042029,1,0.11111,1,14107221
2,1,14,13,30,15,0.079248,0.079248,0.0044027,0.018679,1,0.055556,1,14107231
10,5,18,13,32,16,0.032736,0.032736,0.0041957,0.0099775,1,0.16667,1,14107241
0,0,0,0,0,0,0,0,0,0,1,0,1,14107251
0,0,0,0,0,0,0,0,0,0,1,0,1,14107271
6,3,26,23,72,36,0.21844,0.21844,0.015157,0.057146,1,0.055556,1,14108011
6,3,6,3,6,3,0.021536,0.021536,0.0015429,0.0052484,1,0.16667,1,14108012
2,1,2,1,2,1,0.045337,0.045337,0.0025187,0.010686,1,0.055556,1,14108021
2,1,2,1,2,1,0.028558,0.028558,0.0015866,0.0067312,1,0.055556,1,14108022
0,0,0,0,0,0,0,0,0,0,1,0,1,14108031
2,1,4,3,6,3,0.25058,0.25058,0.013921,0.059063,1,0.055556,1,14108032
0,0,0,0,0,0,0,0,0,0,1,0,1,14108051
2,1,2,1,2,1,0.0070327,0.0070327,0.00039071,0.0016576,1,0.055556,1,14108052
58,29,147,118,272,136,0.6862,0.83358,0.30378,0.39118,3,0.38889,1,14108061
2,1,4,3,6,3,0.006343,0.006343,0.00035239,0.0014951,1,0.055556,1,14108062
0,0,0,0,0,0,0,0,0,0,1,0,1,14108071
0,0,0,0,0,0,0,0,0,0,1,0,1,14108072
0,0,0,0,0,0,0,0,0,0,1,0,1,14108081
4,2,5,3,6,3,0.011399,0.011399,0.00063329,0.0026868,1,0.055556,1,14108082
8,4,26,22,44,22,0.37881,0.37881,0.02791,0.10239,1,0.11111,1,14108091
0,0,0,0,0,0,0,0,0,0,1,0,1,14108092
0,0,0,0,0,0,0,0,0,0,1,0,1,14108101
6,3,9,6,14,7,0.09032,0.09032,0.006735,0.022086,1,0.11111,1,14108111
2,1,4,3,6,3,0.036325,0.036325,0.002018,0.0085618,1,0.055556,1,14108121
0,0,0,0,0,0,0,0,0,0,1,0,1,14108131
4,2,7,5,12,6,0.080778,0.080778,0.0044877,0.01904,1,0.055556,1,14108141
28,14,89,75,184,92,0.3959,0.41964,0.13028,0.202,3,0.22222,1,14108151
10,5,51,46,102,51,0.40789,0.40789,0.030525,0.11206,2,0.16667,1,14108152
12,6,99,93,210,105,0.13274,0.13274,0.016879,0.040773,2,0.16667,1,14108161
6,3,15,12,30,15,0.31819,0.31819,0.026061,0.083006,1,0.11111,1,14108162
0,0,0,0,0,0,0,0,0,0,1,0,1,14108171
0,0,0,0,0,0,0,0,0,0,1,0,1,14108172
8,4,18,14,42,21,0.40551,0.40551,0.033015,0.10543,1,0.11111,1,14108181
14,7,70,63,182,91,0.14444,0.14444,0.019242,0.0477,2,0.22222,1,14108191
10,5,53,48,132,66,0.22619,0.38525,0.027475,0.093196,2,0.16667,1,14108201
2,1,2,1,2,1,0.04899,0.04899,0.0027217,0.011547,1,0.055556,1,14108211
2,1,2,1,2,1,0.00017267,0.00017267,9.5926e-06,4.0698e-05,1,0.055556,1,14108221
10,5,23,18,44,22,0.19639,0.19639,0.015931,0.048575,1,0.22222,1,14108231
0,0,0,0,0,0,0,0,0,0,1,0,1,14108232
16,8,70,62,156,78,0.28376,0.28376,0.034232,0.088111,2,0.11111,1,14108241
10,5,27,22,50,25,0.24782,0.24782,0.024965,0.071521,2,0.11111,1,14108242
0,0,0,0,0,0,0,0,0,0,1,0,1,14108251
4,2,5,3,6,3,0.005417,0.005417,0.0004312,0.0013913,1,0.055556,1,14108261
0,0,0,0,0,0,0,0,0,0,1,0,1,14108271
8,4,13,9,22,11,0.23304,0.23304,0.018446,0.059271,1,0.11111,1,15102011
14,7,89,82,240,120,0.31604,0.31604,0.025522,0.08167,2,0.16667,1,15102012
2,1,2,1,2,1,0.030316,0.030316,0.0016842,0.0071456,1,0.055556,1,15102021
6,3,12,9,22,11,0.05943,0.05943,0.0053912,0.016957,1,0.11111,1,15102022
2,1,2,1,2,1,0.0068929,0.0068929,0.00038294,0.0016247,1,0.055556,1,15102031
8,4,39,35,90,45,0.066778,0.066778,0.0068615,0.019789,2,0.16667,1,15102032
4,2,4,2,4,2,0.08766,0.08766,0.0050429,0.020675,1,0.11111,1,15102041
6,3,7,4,8,4,0.085492,0.085492,0.0062598,0.021145,1,0.11111,1,15102042
14,7,45,38,86,43,0.18561,0.18561,0.027259,0.062495,2,0.22222,1,15102051
12,6,38,32,90,45,0.13721,0.13721,0.012495,0.037482,2,0.11111,1,15102061
18,9,55,46,112,56,0.21878,0.21878,0.020233,0.054616,2,0.22222,1,15102062
26,13,116,103,240,120,0.41884,0.5371,0.21793,0.2832,3,0.27778,1,15102071
18,9,90,81,210,105,0.35391,0.35391,0.028042,0.087157,2,0.16667,1,15102072
8,4,18,14,42,21,0.15772,0.15772,0.012834,0.039097,1,0.11111,1,15102081
6,3,58,55,132,66,0.13658,0.13658,0.013912,0.040343,2,0.055556,1,15102082
14,7,64,57,132,66,0.28829,0.28829,0.034575,0.083124,2,0.11111,1,15102091
2,1,4,3,6,3,0.020163,0.020163,0.0011202,0.0047524,1,0.055556,1,15102092
6,3,17,14,30,15,0.26892,0.26892,0.016482,0.063721,1,0.11111,1,15102101
2,1,4,3,6,3,0.023185,0.023185,0.0012881,0.0054648,1,0.055556,1,15102102
10,5,27,22,48,24,0.36567,0.36567,0.029857,0.092794,2,0.16667,1,15102121
0,0,0,0,0,0,0,0,0,0,1,0,1,15102131
12,6,27,21,42,21,0.26007,0.26007,0.024464,0.068178,2,0.16667,1,15102132
4,2,4,2,4,2,0.025495,0.025495,0.0014314,0.0060095,1,0.11111,1,15102141
14,7,41,34,72,36,0.13177,0.13177,0.010491,0.039039,2,0.055556,1,15102142
0,0,0,0,0,0,0,0,0,0,1,0,1,15102151
4,2,5,3,6,3,0.014288,0.014288,0.0014868,0.0044707,1,0.055556,1,15102152
4,2,25,23,56,28,0.15419,0.15419,0.010627,0.03754,1,0.055556,1,15102161
18,9,78,69,156,78,0.098957,0.098957,0.017718,0.03379,2,0.22222,1,15102162
8,4,12,8,20,10,0.15633,0.15633,0.01639,0.046006,1,0.11111,1,15102171
0,0,0,0,0,0,0,0,0,0,1,0,1,15102181
2,1,5,4,10,5,0.047187,0.047187,0.0026215,0.011122,1,0.055556,1,15102182
24,12,86,74,182,91,0.15508,0.15508,0.022974,0.049099,2,0.27778,1,15102191
6,3,7,4,8,4,0.085787,0.085787,0.0078205,0.024017,1,0.11111,1,15102201
0,0,0,0,0,0,0,0,0,0,1,0,1,15102211
6,3,6,3,8,4,0.031746,0.031746,0.0026848,0.0079896,1,0.11111,1,15102212
18,9,58,49,110,55,0.29748,0.29748,0.042886,0.10829,2,0.16667,1,15102221
18,9,97,88,212,106,0.26446,0.26446,0.038286,0.084325,2,0.27778,1,15102231
6,3,17,14,44,22,0.13997,0.13997,0.015413,0.042795,1,0.11111,1,15102241
10,5,15,10,20,10,0.15696,0.15696,0.010554,0.037355,1,0.16667,1,15102251
2,1,4,3,6,3,0.013594,0.013594,0.00075522,0.0032041,1,0.055556,1,15102261
6,3,13,10,20,10,0.18534,0.18534,0.017315,0.052212,1,0.055556,1,15102271
22,11,49,38,90,45,0.26246,0.26246,0.039584,0.089679,2,0.16667,1,15102272
6,3,7,4,8,4,0.15158,0.15158,0.011266,0.0373,1,0.11111,1,15102281
4,2,30,28,72,36,0.098656,0.098656,0.0081449,0.025855,2,0.055556,1,15102291
4,2,19,17,56,28,0.012701,0.012701,0.001186,0.0036217,1,0.11111,1,15102301
14,7,39,32,72,36,0.23179,0.23179,0.018015,0.056179,2,0.11111,1,15102311
12,6,27,21,42,21,0.133,0.133,0.02548,0.052173,2,0.11111,1,15102321
6,3,9,6,14,7,0.010406,0.010406,0.0013462,0.0033975,1,0.11111,1,15102331
18,9,56,47,110,55,0.26754,0.26754,0.030023,0.092672,2,0.16667,1,15103011
4,2,11,9,20,10,0.012927,0.012927,0.0008168,0.0030756,1,0.055556,1,15103012
12,6,68,62,132,66,0.13575,0.13575,0.020689,0.044551,2,0.055556,1,15103021
16,8,79,71,210,105,0.26969,0.26969,0.034876,0.077495,2,0.16667,1,15103022
10,5,29,24,56,28,0.067714,0.067714,0.0037619,0.01596,2,0.055556,1,15103031
2,1,2,1,2,1,0.035129,0.035129,0.0019516,0.0082799,1,0.055556,1,15103032
2,1,4,3,6,3,0.071587,0.071587,0.0039771,0.016873,1,0.055556,1,15103041
14,7,42,35,90,45,0.22541,0.30799,0.037827,0.095619,2,0.16667,1,15103042
6,3,12,9,30,15,0.18572,0.18572,0.011248,0.044979,1,0.055556,1,15103051
0,0,0,0,0,0,0,0,0,0,1,0,1,15103052
2,1,2,1,2,1,0.0062227,0.0062227,0.0003457,0.0014667,1,0.055556,1,15103061
0,0,0,0,0,0,0,0,0,0,1,0,1,15103062
4,2,4,2,4,2,0.27247,0.27247,0.015347,0.064227,1,0.11111,1,15103071
12,6,20,14,36,18,0.11556,0.11556,0.015378,0.034838,1,0.27778,1,15103081
0,0,0,0,0,0,0,0,0,0,1,0,1,15103082
0,0,0,0,0,0,0,0,0,0,1,0,1,15103091
14,7,65,58,132,66,0.13946,0.13946,0.01705,0.043366,2,0.16667,1,15103092
0,0,0,0,0,0,0,0,0,0,1,0,1,15103101
4,2,8,6,12,6,0.099601,0.099601,0.0068574,0.024139,1,0.055556,1,15103102
0,0,0,0,0,0,0,0,0,0,1,0,1,15103111
0,0,0,0,0,0,0,0,0,0,1,0,1,15103112
8,4,21,17,42,21,0.1837,0.1837,0.014787,0.047462,1,0.11111,1,15103121
4,2,4,2,4,2,0.0087141,0.0087141,0.00083723,0.0025422,1,0.11111,1,15103131
6,3,12,9,20,10,0.14188,0.14188,0.007882,0.033441,1,0.055556,1,15103141
2,1,2,1,2,1,0.054807,0.054807,0.0030448,0.012918,1,0.055556,1,15103151
0,0,0,0,0,0,0,0,0,0,1,0,1,15103152
0,0,0,0,0,0,0,0,0,0,1,0,1,15103161
0,0,0,0,0,0,0,0,0,0,1,0,1,15103162
0,0,0,0,0,0,0,0,0,0,1,0,1,15103171
0,0,0,0,0,0,0,0,0,0,1,0,1,15103172
4,2,4,2,6,3,0.0021096,0.0021096,0.00019016,0.00058572,1,0.055556,1,15103181
0,0,0,0,0,0,0,0,0,0,1,0,1,15103191
0,0,0,0,0,0,0,0,0,0,1,0,1,15103192
20,10,93,83,240,120,0.23819,0.23819,0.035471,0.07841,2,0.22222,1,15103201
10,5,43,38,110,55,0.18034,0.18034,0.023993,0.062624,2,0.11111,1,15103202
6,3,73,70,210,105,0.035289,0.035289,0.0023833,0.0084684,2,0.16667,1,15103211
4,2,4,2,4,2,0.033199,0.033199,0.0026271,0.0085005,1,0.11111,1,15103221
4,2,5,3,6,3,0.081763,0.081763,0.0045424,0.019272,1,0.055556,1,15103231
2,1,2,1,2,1,0.0061472,0.0061472,0.00034151,0.0014489,1,0.055556,1,15103241
10,5,34,29,90,45,0.23094,0.23094,0.01727,0.055778,2,0.16667,1,15103251
0,0,0,0,0,0,0,0,0,0,1,0,1,15103261
0,0,0,0,0,0,0,0,0,0,1,0,1,15103271
0,0,0,0,0,0,0,0,0,0,1,0,1,15103272
2,1,2,1,2,1,0.013364,0.013364,0.00074243,0.0031499,1,0.055556,1,15103281
0,0,0,0,0,0,0,0,0,0,1,0,1,15103291
2,1,2,1,2,1,0.028195,0.028195,0.0015664,0.0066457,1,0.055556,1,15103301
0,0,0,0,0,0,0,0,0,0,1,0,1,15103321
10,5,17,12,28,14,0.11569,0.11569,0.013219,0.033744,1,0.16667,1,15103331
6,3,12,9,22,11,0.068025,0.068025,0.0043757,0.016232,1,0.11111,1,15106011
0,0,0,0,0,0,0,0,0,0,1,0,1,15106012
10,5,29,24,72,36,0.085778,0.085778,0.0068711,0.021784,2,0.16667,1,15106021
2,1,2,1,2,1,0.045535,0.045535,0.0025297,0.010733,1,0.055556,1,15106022
44,22,126,104,240,120,0.70766,0.77423,0.32645,0.42926,3,0.33333,1,15106031
24,12,63,51,110,55,0.45961,0.45961,0.084629,0.1973,2,0.22222,1,15106032
14,7,23,16,36,18,0.17497,0.17497,0.024023,0.058812,1,0.16667,1,15106041
0,0,0,0,0,0,0,0,0,0,1,0,1,15106042
28,14,92,78,182,91,0.18372,0.42221,0.13175,0.19654,3,0.22222,1,15106051
14,7,66,59,132,66,0.13159,0.13159,0.021826,0.044801,2,0.22222,1,15106052
26,13,89,76,210,105,0.40389,0.52511,0.22322,0.27883,3,0.27778,1,15106061
32,16,123,107,272,136,0.32445,0.46206,0.17625,0.21662,3,0.33333,1,15106062
2,1,2,1,2,1,0.00082379,0.00082379,4.5766e-05,0.00019417,1,0.055556,1,15106071
0,0,0,0,0,0,0,0,0,0,1,0,1,15106081
12,6,28,22,44,22,0.14811,0.14811,0.020977,0.054414,2,0.16667,1,15106082
6,3,9,6,12,6,0.055359,0.055359,0.005401,0.014966,1,0.11111,1,15106091
2,1,2,1,2,1,0.0041156,0.0041156,0.00022865,0.00097006,1,0.055556,1,15106092
0,0,0,0,0,0,0,0,0,0,1,0,1,15106101
